msg_id,data/voltage,data/current,data/power,data/power_factor,data/timestamp,id,data/switch_state,data/load_state,data/overload_state,data/overcurrent_state,data/overvoltage_state,data/EC,data/all_energy,data/thirty_day_energy,data/today_energy,data/current_hour_energy
1006,233.8,179,24.2,575,2022-04-19&07:50:21+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:50:22+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,576,2022-04-19&07:50:23+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,575,2022-04-19&07:50:24+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:50:25+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:50:26+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:50:27+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:50:28+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:50:29+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,575,2022-04-19&07:50:30+00:00,000000,,,,,,,,,,
1006,233.4,179,24.1,576,2022-04-19&07:50:31+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:50:32+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:50:32+00:00,000000,on,1,0,0,0,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:50:33+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:50:34+00:00,000000,,,,,,,,,,
1006,233.6,179,24.2,576,2022-04-19&07:50:35+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:50:36+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:50:37+00:00,000000,,,,,,,,,,
1006,233.4,179,24.1,576,2022-04-19&07:50:38+00:00,000000,,,,,,,,,,
1006,233.4,179,24.2,577,2022-04-19&07:50:39+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:50:40+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:50:41+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,576,2022-04-19&07:50:42+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:50:43+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:50:44+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:50:45+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:50:46+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,576,2022-04-19&07:50:47+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:50:48+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:50:49+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:50:50+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:50:51+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:50:52+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:50:53+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:50:54+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:50:55+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:50:56+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:50:57+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,574,2022-04-19&07:50:58+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:50:59+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,576,2022-04-19&07:51:00+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:51:01+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:51:02+00:00,000000,on,1,0,0,0,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:51:02+00:00,000000,,,,,,,,,,
1006,234,179,24.2,576,2022-04-19&07:51:03+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:51:04+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:51:05+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:51:06+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:51:07+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:51:08+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,576,2022-04-19&07:51:09+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,576,2022-04-19&07:51:10+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:51:11+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:51:12+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:51:12+00:00,000000,,,,,,3200,17776,189,189,66
1006,234.1,179,24.2,575,2022-04-19&07:51:13+00:00,000000,,,,,,,,,,
1006,234.2,179,24.3,575,2022-04-19&07:51:14+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:51:15+00:00,000000,,,,,,,,,,
1006,234.1,179,24.3,576,2022-04-19&07:51:16+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,576,2022-04-19&07:51:17+00:00,000000,,,,,,,,,,
1006,233.4,178,24,577,2022-04-19&07:51:18+00:00,000000,,,,,,,,,,
1006,233.6,178,24.1,576,2022-04-19&07:51:19+00:00,000000,,,,,,,,,,
1006,233.4,178,24.1,576,2022-04-19&07:51:20+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,577,2022-04-19&07:51:21+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,577,2022-04-19&07:51:22+00:00,000000,,,,,,,,,,
1006,233.2,178,24.1,577,2022-04-19&07:51:23+00:00,000000,,,,,,,,,,
1006,233.2,178,24,577,2022-04-19&07:51:24+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:51:25+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,576,2022-04-19&07:51:26+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:51:27+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:51:28+00:00,000000,,,,,,,,,,
1006,234.2,179,24.3,576,2022-04-19&07:51:29+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,576,2022-04-19&07:51:30+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:51:31+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:51:32+00:00,000000,on,1,0,0,0,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:51:32+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:51:33+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:51:34+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,575,2022-04-19&07:51:35+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:51:36+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,575,2022-04-19&07:51:37+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,575,2022-04-19&07:51:38+00:00,000000,,,,,,,,,,
1006,234.2,179,24.3,575,2022-04-19&07:51:39+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:51:40+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:51:41+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:51:42+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:51:43+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:51:44+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:51:45+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:51:46+00:00,000000,,,,,,,,,,
1006,234.3,179,24.3,576,2022-04-19&07:51:47+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,574,2022-04-19&07:51:49+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:51:50+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,574,2022-04-19&07:51:51+00:00,000000,,,,,,,,,,
1006,234.6,180,24.4,575,2022-04-19&07:51:52+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,574,2022-04-19&07:51:53+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,575,2022-04-19&07:51:54+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,574,2022-04-19&07:51:55+00:00,000000,,,,,,,,,,
1006,234.5,180,24.3,575,2022-04-19&07:51:56+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:51:57+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:51:58+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:51:59+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:52:00+00:00,000000,,,,,,,,,,
1006,234.3,179,24.2,575,2022-04-19&07:52:01+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:52:02+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:52:02+00:00,000000,on,1,0,0,0,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:52:03+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:52:04+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:52:05+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:52:06+00:00,000000,,,,,,,,,,
1006,234.5,180,24.4,575,2022-04-19&07:52:07+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:52:08+00:00,000000,,,,,,,,,,
1006,234.2,179,24.3,576,2022-04-19&07:52:09+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:52:10+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:52:11+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,576,2022-04-19&07:52:12+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:52:12+00:00,000000,,,,,,3200,17778,191,191,68
1006,234.2,180,24.3,576,2022-04-19&07:52:13+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,576,2022-04-19&07:52:14+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,576,2022-04-19&07:52:15+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:52:16+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:52:17+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,576,2022-04-19&07:52:18+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:52:19+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:52:20+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:52:21+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:52:22+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,576,2022-04-19&07:52:23+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:52:24+00:00,000000,,,,,,,,,,
1006,234.1,179,24.3,576,2022-04-19&07:52:25+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:52:26+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:52:27+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,576,2022-04-19&07:52:28+00:00,000000,,,,,,,,,,
1006,234,180,24.3,576,2022-04-19&07:52:29+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,576,2022-04-19&07:52:30+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,576,2022-04-19&07:52:31+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:52:32+00:00,000000,on,1,0,0,0,,,,,
1006,234.1,180,24.3,577,2022-04-19&07:52:32+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,576,2022-04-19&07:52:33+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,576,2022-04-19&07:52:34+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:52:35+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,576,2022-04-19&07:52:36+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,576,2022-04-19&07:52:37+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:52:38+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:52:39+00:00,000000,,,,,,,,,,
1006,234,179,24.3,576,2022-04-19&07:52:40+00:00,000000,,,,,,,,,,
1006,234,179,24.3,576,2022-04-19&07:52:41+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:52:42+00:00,000000,,,,,,,,,,
1006,234,179,24.2,576,2022-04-19&07:52:43+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:52:44+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:52:45+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,576,2022-04-19&07:52:46+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:52:47+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,576,2022-04-19&07:52:48+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:52:49+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:52:50+00:00,000000,,,,,,,,,,
1006,233.6,179,24.2,576,2022-04-19&07:52:51+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:52:52+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:52:53+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:52:54+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:52:55+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:52:56+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,576,2022-04-19&07:52:57+00:00,000000,,,,,,,,,,
1006,233.4,178,24,576,2022-04-19&07:52:58+00:00,000000,,,,,,,,,,
1006,233.4,179,24.1,575,2022-04-19&07:52:59+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:53:00+00:00,000000,,,,,,,,,,
1006,233.4,179,24.1,576,2022-04-19&07:53:01+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:53:02+00:00,000000,on,1,0,0,0,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:53:02+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:53:03+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:53:04+00:00,000000,,,,,,,,,,
1006,233.6,179,24.2,576,2022-04-19&07:53:05+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,575,2022-04-19&07:53:06+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,575,2022-04-19&07:53:07+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:53:08+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:53:09+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,575,2022-04-19&07:53:10+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:53:11+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:53:12+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:53:13+00:00,000000,,,,,,3200,17779,192,192,69
1006,233.7,179,24.1,576,2022-04-19&07:53:13+00:00,000000,,,,,,,,,,
1006,234,180,24.2,575,2022-04-19&07:53:14+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:53:15+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,575,2022-04-19&07:53:16+00:00,000000,,,,,,,,,,
1006,234.1,180,24.2,575,2022-04-19&07:53:17+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:53:18+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,574,2022-04-19&07:53:19+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:53:20+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:53:21+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,574,2022-04-19&07:53:22+00:00,000000,,,,,,,,,,
1006,234,180,24.2,575,2022-04-19&07:53:23+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,574,2022-04-19&07:53:24+00:00,000000,,,,,,,,,,
1006,234.3,180,24.3,575,2022-04-19&07:53:25+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:53:26+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,574,2022-04-19&07:53:27+00:00,000000,,,,,,,,,,
1006,234.4,180,24.3,575,2022-04-19&07:53:28+00:00,000000,,,,,,,,,,
1006,234.2,180,24.2,574,2022-04-19&07:53:29+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:53:31+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,576,2022-04-19&07:53:32+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:53:32+00:00,000000,on,1,0,0,0,,,,,
1006,234,179,24.2,575,2022-04-19&07:53:33+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:53:34+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:53:35+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:53:36+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:53:37+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:53:38+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:53:39+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,574,2022-04-19&07:53:40+00:00,000000,,,,,,,,,,
1006,234,179,24.2,574,2022-04-19&07:53:41+00:00,000000,,,,,,,,,,
1006,234,179,24.2,574,2022-04-19&07:53:42+00:00,000000,,,,,,,,,,
1006,234,179,24.2,574,2022-04-19&07:53:43+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:53:44+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:53:45+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,574,2022-04-19&07:53:46+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:53:47+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:53:48+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:53:49+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:53:50+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:53:51+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:53:52+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:53:53+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:53:54+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:53:55+00:00,000000,,,,,,,,,,
1006,234,179,24.2,576,2022-04-19&07:53:56+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,576,2022-04-19&07:53:57+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,576,2022-04-19&07:53:58+00:00,000000,,,,,,,,,,
1006,234.2,179,24.2,575,2022-04-19&07:53:59+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:54:00+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,575,2022-04-19&07:54:01+00:00,000000,,,,,,,,,,
1006,234,179,24.2,575,2022-04-19&07:54:02+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:54:02+00:00,000000,on,1,0,0,0,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:54:03+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:54:04+00:00,000000,,,,,,,,,,
1006,233.6,178,24.1,576,2022-04-19&07:54:05+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:54:06+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:54:07+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:54:08+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:54:09+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:10+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:54:11+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:54:12+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:54:13+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:54:13+00:00,000000,,,,,,3200,17780,193,193,70
1006,233.8,179,24.1,575,2022-04-19&07:54:14+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,576,2022-04-19&07:54:15+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,574,2022-04-19&07:54:16+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:54:17+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:54:18+00:00,000000,,,,,,,,,,
1006,233.6,178,24.1,576,2022-04-19&07:54:19+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,576,2022-04-19&07:54:20+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:54:21+00:00,000000,,,,,,,,,,
1006,233.9,179,24.1,575,2022-04-19&07:54:22+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,576,2022-04-19&07:54:23+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:54:24+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:25+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:26+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,574,2022-04-19&07:54:27+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:54:28+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:54:29+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:30+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:31+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:54:32+00:00,000000,on,1,0,0,0,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:32+00:00,000000,,,,,,,,,,
1006,233.8,179,24.1,575,2022-04-19&07:54:33+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:34+00:00,000000,,,,,,,,,,
1006,233.6,178,24,575,2022-04-19&07:54:35+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:36+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:54:37+00:00,000000,,,,,,,,,,
1006,233.5,178,24.1,575,2022-04-19&07:54:38+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:54:39+00:00,000000,,,,,,,,,,
1006,233.4,178,24,575,2022-04-19&07:54:40+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:54:41+00:00,000000,,,,,,,,,,
1006,233.1,178,24,577,2022-04-19&07:54:42+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:54:43+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,575,2022-04-19&07:54:44+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:54:45+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:46+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:47+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:48+00:00,000000,,,,,,,,,,
1006,233.5,179,24.1,576,2022-04-19&07:54:49+00:00,000000,,,,,,,,,,
1006,233.4,179,24,575,2022-04-19&07:54:50+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:54:51+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:54:52+00:00,000000,,,,,,,,,,
1006,233,178,24,576,2022-04-19&07:54:53+00:00,000000,,,,,,,,,,
1006,233.2,178,24,576,2022-04-19&07:54:54+00:00,000000,,,,,,,,,,
1006,233.1,178,24,576,2022-04-19&07:54:55+00:00,000000,,,,,,,,,,
1006,233.1,178,24,575,2022-04-19&07:54:56+00:00,000000,,,,,,,,,,
1006,233.3,178,24,575,2022-04-19&07:54:57+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:54:58+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:54:59+00:00,000000,,,,,,,,,,
1006,233.8,179,24.2,575,2022-04-19&07:55:00+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:55:01+00:00,000000,,,,,,,,,,
1001,,,,,2022-04-19&07:55:02+00:00,000000,on,1,0,0,0,,,,,
1006,233.7,179,24.2,575,2022-04-19&07:55:02+00:00,000000,,,,,,,,,,
1006,233.3,178,24,576,2022-04-19&07:55:03+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:55:04+00:00,000000,,,,,,,,,,
1006,233.7,179,24.1,575,2022-04-19&07:55:05+00:00,000000,,,,,,,,,,
1006,233.7,179,24.2,576,2022-04-19&07:55:06+00:00,000000,,,,,,,,,,
1006,233.2,178,24.1,576,2022-04-19&07:55:07+00:00,000000,,,,,,,,,,
1006,233.3,179,24.1,576,2022-04-19&07:55:08+00:00,000000,,,,,,,,,,
1006,233.6,179,24.1,575,2022-04-19&07:55:09+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,576,2022-04-19&07:55:10+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:55:11+00:00,000000,,,,,,,,,,
1006,234,180,24.2,574,2022-04-19&07:55:13+00:00,000000,,,,,,,,,,
1018,,,,,2022-04-19&07:55:13+00:00,000000,,,,,,3200,17781,194,194,71
1006,233.6,179,24.2,573,2022-04-19&07:55:14+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:55:15+00:00,000000,,,,,,,,,,
1006,234.1,180,24.3,575,2022-04-19&07:55:16+00:00,000000,,,,,,,,,,
1006,234.2,180,24.3,575,2022-04-19&07:55:17+00:00,000000,,,,,,,,,,
1006,233.9,179,24.2,575,2022-04-19&07:55:18+00:00,000000,,,,,,,,,,
1006,234.1,179,24.2,574,2022-04-19&07:55:19+00:00,000000,,,,,,,,,,
